start_station_name,end_station_name,running_time,train_no
余姚北,庄桥,13,G7567
红安西,麻城北,13,D354
东海县,连云港,13,G2261
临沂北,费县北,13,G5365
衡阳东,衡山西,13,G546
宁城,建平,13,G3668
西安北,咸阳北,13,D3509
水家湖,寿县,13,G7686
杭州西,富阳西,13,G2381
神农架,兴山,13,G1156
保康县,神农架,13,G1156
浠水南,黄冈东,13,D2120
正定机场,石家庄,13,G3492
弋阳,横峰,13,K8722
青州市,昌乐,13,G1067
延平,古田北,13,G2045
当涂东,芜湖,13,G7592
新桥,亭林,13,S1203
桐梓东,桐梓北,13,D3582
亭林,金山卫,13,S1203
驻马店,遂平,13,K22
长宁,宜宾西,13,G2189
晏城,禹城,13,K286
涵江,福清,13,D2308
永寿西,彬州东,13,G2259
乐山北,峨眉,13,D875
灌南,涟水,13,D2916
天门南,仙桃西,13,G1028
菏泽东,庄寨,13,G5293
虎门,光明城,13,G1030
临沂北,莒南北,13,G5554
营口东,海城西,13,G769
平南南,桂平,13,D9674
重庆西,珞璜南,13,G3471
资中北,资阳北,13,G8552
韶山南,湘潭北,13,G479
德阳,青白江东,13,G2205
承德县北,平泉北,13,G3531
应县,山阴,13,D2581
平遥古城,祁县东,13,D2582
弋阳,鹰潭北,13,G2363
华容东,黄冈东,13,D2181
襄汾西,临汾西,13,D2502
武当山西,丹江口,13,G1042
淮南南,凤台南,13,G7652
威海北,牟平,13,D2872
赣州西,赣县北,13,G5042
宣城,郎溪南,13,G584
萧县北,永城北,13,G2068
咸丰,来凤,13,G5877
博罗北,惠州北,13,D2415
抚州东,鹰潭北,13,G5002
高密北,青岛机场,13,G207
罗源,连江,13,D3165
茂名西,茂名,13,K232
黄石北,白沙铺,13,D3272
福州南,长乐东,13,D3344
合肥,合肥北城,13,G7572
辛集南,藁城南,13,G2090
顺德,小榄,13,C7659
容桂,中山北,13,C7661
许家屯,熊岳城,13,T331
三明北,三明,13,D6323
通远堡西,凤城东,13,D8092
镇西,平台,13,C512
金月湾,黄流,13,C7464
陵水,神州,13,C7464
棋子湾,东方,13,C7472
大安,长山屯,13,C506
台州西,临海南,13,C478
郏县,禹州,13,G7998
蓬溪,遂宁,13,C761
邵阳,邵阳西,13,D3968
睢宁,观音机场,13,G8270
老城镇,长流,13,S8054
当涂东,江宁西,13,G7086
常平东,陈江南,13,C7591
昆山南,南翔北,13,G7063
南丰,南城,13,D6548
玉溪,峨山,13,C317
绥芬河,绥阳,13,D136
化念,峨山,13,C306
凤台南,颍上北,13,G1878
大邑,温江,13,C3388
肇庆,鼎湖东,13,C6852
松溪,庆元,13,K804
阜阳西,临泉,13,G9286
江山,玉山南,13,G1321
深圳,平湖,13,C7028
带岭,朗乡,13,K7106
贵阳北,洛湾三江,13,C6365
成都东,青白江东,13,C6342
武汉东,庙山,13,D5886
桐庐,富阳,13,D5580
恒地营,讷河,13,K7108
崔黄口,曹子里,13,S911
广元,剑门关,13,C6307
兰州西,西固,13,C635
海伦,东边井,13,K7054
青川,江油北,13,C6317
下仓,宝坻北,13,S911
双城堡,五家,13,K7231
统景,龙兴,13,C65
珞璜东,南彭,13,C67
鼎湖山,云东海,13,C6860
四会,狮山北,13,C6870
端州,四会,13,C6874
贵安,花溪大学城,13,C5806
芦庙,商丘东,13,G3152
白云西,贵阳北,13,C5825
孟关,湖潮东,13,C5819
福安,霞浦,13,C5220
迎宾路,安德,13,C5562
安亭北,上海,13,G7041
莲江口,佳木斯,13,K1227
晋中,太谷西,13,D5371
郫县西,步行街,13,C6059
安亭北,上海虹桥,13,G1466
天津,武清,13,C2034
辽中,台安,13,G1262
宝林,楚山,13,K5115
丰乐镇,太平镇,13,K5104
庄里,耀州,13,C236
阆中,苍溪,13,D1713
武功,兴平,13,C186
洛川东,黄陵南,13,C181
鲘门,惠东南,13,D7183
饶阳,肃宁,13,Z602
孙家,哈尔滨东,13,K5183
白洋淀,徐水,13,C125
武功,绛帐,13,C163
宝鸡,虢镇,13,C162
先锋,田心东,13,S7857
江桥,大兴,13,K5145
峡江,吉水西,13,G2769
大兴机场,霸州北,13,C2711
宝坻南,北辰,13,D6601
乾县,咸阳北,14,G2253
长春,龙嘉,14,C1025
无锡,常州,14,G7588
胶州北,高密,14,D7072
巩义南,洛阳龙门,14,G7925
平度,昌邑,14,G2670
福田,香港西九龙,14,G305
诸暨,义乌,14,D3235
庆阳,宁县,14,G2256
厉家寨,日照西,14,G5572
海东,海东西,14,D2689
武威南,武威,14,T6613
巴图营,辽宁朝阳,14,D7768
板塘,芙蓉南,14,S6858
鹤壁东,安阳东,14,G1590
和田,墨玉,14,K9720
彭山北,青神,14,C6313
常德,汉寿,14,G9769
夏格庄,莱阳,14,G1085
通北,海北,14,K7054
秦安,天水南,14,D2684
乌尔旗汗,煤田,14,K7093
临海,天台山,14,G7364
青堆,大孤山,14,D7757
宝坻北,大口屯,14,S911
唐山,玉田南,14,D6624
合肥,肥东,14,G7477
磨憨,勐腊,14,C380
东胜西,鄂尔多斯,14,Z4184
北京,北京西,14,S110
黔西,清镇西,14,G2831
庄河北,花园口,14,D7742
西双版纳,橄榄坝,14,C389
铜陵北,铜陵,14,G7417
南通西,张家港,14,D3066
上海虹桥,松江南,14,G7434
安顺西,平坝南,14,G2988
长箐,六盘水东,14,C6031
铜陵,繁昌西,14,G1466
黄山北,绩溪北,14,G7608
方城,南阳东,14,G7937
漳平西,双洋,14,D9618
建德,桐庐,14,G7608
云阳,万州北,14,G1709
郫县西,都江堰,14,C6131
旌德,泾县,14,G7416
南芬北,通远堡西,14,D7755
开原西,铁岭西,14,G956
文登东,威海北,14,D6074
卫辉南,滑浚,14,G7932
彭州南,郫县,14,C6066
福州南,福清,14,D3233
饶平,潮汕,14,G1608
原平西,忻州西,14,D2581
帽儿山西,尚志南,14,D9811
崇州,邛崃,14,C6607
襄垣东,长治东,14,D315
西安,咸阳,14,C161
运城北,闻喜西,14,D2572
南翔北,阳澄湖,14,G8262
苏州,无锡,14,G8262
周口东,沈丘北,14,G1763
邛崃,朝阳湖,14,C6621
安江东,怀化南,14,G2125
侯马西,闻喜西,14,D2571
会昌北,瑞金,14,D6581
泊头,东光,14,K5203
毛陈,天河机场,14,D5798
平房,周家,14,K5184
应县,怀仁东,14,D2582
山坡东,庙山,14,D5796
大冶北,阳新,14,G2293
峡江,樟树东,14,G2746
安匠,兴隆县西,14,G4762
宁陵县,民权,14,K245
佛山西,云东海,14,C6827
楚雄,南华,14,D9857
广通北,楚雄,14,D9857
滨海港,阜宁东,14,G1099
安家,背荫河,14,K5185
松江南,嘉善南,14,G7391
天台山,嵊州新昌,14,G7486
襄阳东,枣阳,14,G1770
三元西,明溪,14,T8010
开阳,南江,14,C6362
重庆北,复盛,14,C6408
盐城,建湖,14,G1532
峨眉山,乐山,14,C6352
韶关,乐昌东,14,G842
保康,茂林,14,K2084
牛家,周家,14,K5179
太姥山,霞浦,14,D3235
富拉尔基,昂昂溪,14,K7118
孙家,平房,14,K5182
甘泉北,富县东,14,C187
合肥北城,水家湖,14,G1742
贵阳北,贵安,14,C5893
定州东,正定机场,14,G1709
钟山西,贺州,14,D2803
光山,潢川,14,K2386
盘州,普安县,14,G5396
德安,永修,14,D6505
怀柔,牛栏山,14,S602
祁阳,祁东,14,G440
丹阳,常州,14,G8251
大足南,隆昌北,14,G2886
江油北,江油,14,G2207
建瓯东,政和,14,K1092
杜尔伯特,大庆西,14,G722
滨海,军粮城北,14,C2576
哈尔滨,王岗,14,K2052
松滋,枝城,14,K2286
大冶北,鄂州,14,G2282
张桥,陈庄,14,C244
含山南,芜湖,14,G7647
涿州,高碑店,14,K269
赶水东,綦江东,14,D6158
贵阳北,修文县,14,C5856
白云西,贵安,14,C5828
郑州东,郑州,14,D2775
三门县,宁海,14,D3161
晋中,太谷东,14,D2773
大营镇,枣强,14,K2386
保定东,白洋淀,14,G294
公主岭南,四平东,14,G722
小新街,杨林,14,K9659
泗阳,宿迁,14,D9482
北滩,平川西,14,D2763
无锡新区,苏州园区,14,G7063
广州南,容桂,14,C7697
小榄,南朗,14,C7685
哈尔滨,哈尔滨东,14,K339
岐山,杨陵南,14,G2024
沙湾南,峨眉,14,D856
庆城,曲子,14,D3685
小榄,北滘,14,C7668
中山,容桂,14,C7664
邵东,杨桥,14,G6019
邵阳,邵东,14,G6019
兰棱,双城堡,14,K1303
小榄,江门,14,C7737
太原南,榆次,14,K7807
金月湾,东方,14,C7487
博鳌,万宁,14,C7483
内江北,内江东,14,G8779
云浮东,南江口,14,D3680
淮滨,阜南,14,K1282
密云,顺义西,14,G3672
金口河南,峨边南,14,C756
香河,燕郊,14,D16
石家庄,石家庄东,14,D1672
弥勒,竹园,14,D8744
朋普,开远南,14,D8744
隆安东,南宁西,14,D8398
盘锦,盘锦北,14,G1293
确山,驻马店,14,K458
南江口,郁南,14,D3730
德化,永春,14,C879
中宁东,红寺堡北,14,C8216
庐江,舒城,14,K8527
樟木头,东莞,14,C7124
恩平,开平南,14,C7204
马踏,阳西,14,C7204
莱芜北,章丘南,14,G9326
新青,红星,14,K7138
新会,双水镇,14,C6955
桃村北,烟台南,14,G2082
密山,连珠山,14,K7158
杨岗,凯北,14,K7154
峡江,新干,14,K8726
黑台,永安乡,14,K7256
克山,古城,14,K383
宏克力,依兰,14,D7937
侯马,新绛,15,K609
东乡,余江,15,K8714
宜春,新余北,15,G2774
红兴隆,新友谊,15,K5103
永寿西,礼泉南,15,D3590
德州,吴桥,15,K412
海城,西柳,15,K890
安陆西,随州南,15,G3471
漳州,漳浦,15,D681
尚志南,苇河西,15,D8525
乐清,温州南,15,D3135
桐城南,庐江西,15,G8332
富阳西,桐庐,15,G2389
亚布力西,一面坡北,15,D8524
都昌,湖口,15,G2389
沈阳,苏家屯,15,K890
亚布力西,横道河子东,15,D8521
尚志,一面坡,15,K5135
兴山,巴东,15,G3451
商丘,民权北,15,G3288
苍南,福鼎,15,D3135
龙游,金华,15,G7764
淮安东,宝应,15,G8296
安顺西,关岭,15,G3473
哈尔滨西,哈尔滨北,15,D6917
长沙南,株洲西,15,G4555
海宁,嘉兴,15,D712
信丰西,龙南东,15,G2755
长葛北,郑州航空港,15,G3474
鹤壁,汤阴,15,K386
长葛,许昌,15,K457
溧水,溧阳,15,G7621
乐山,犍为,15,G2277
新沂南,东海县,15,G8391
东莞南,惠州北,15,G2757
晋州,辛集,15,K5204
平凉南,平凉,15,K9663
石家庄,高邑西,15,G337
宝泉岭,鹤北,15,K5123
南宁,吴圩机场,15,D8471
延吉西,图们北,15,G8127
巫山,巴东,15,G3404
赣县北,于都,15,G2371
建桥,揭阳,15,D7179
西华,淮阳南,15,G2397
嘉兴南,海宁西,15,G2365
扬州东,高邮,15,G8298
沈阳北,沈阳南,15,G8130
巢湖东,芜湖北,15,G7733
天门南,汉川,15,D9294
平遥,祁县,15,K610
漳州,南靖,15,D3291
皮口,登沙河,15,D7724
武陟,焦作,15,G3144
连珠山,黑台,15,K7252
溧水,南京南,15,G2336
朱砂古镇,铜仁,15,G2992
永安乡,东海,15,K7252
鸡西西,林口南,15,D7978
平庄,宁城,15,G3678
冷坝,六枝南,15,G2928
辽阳,灯塔,15,K7321
齐河,济南西,15,D6061
高安,南昌西,15,G2344
扶沟南,许昌北,15,G7968
连云港,赣榆,15,G2632
菏泽,定陶,15,K928
毛陈,云梦东,15,D5792
黄河景区,郑州,15,D7887
葛店南,花湖,15,D5884
武汉东,葛店南,15,D5884
纸坊东,贺胜桥东,15,D5756
淄博北,章丘北,15,G2654
丹阳,大港南,15,G8262
怀来,八达岭长城,15,D9278
德安,庐山,15,D3274
安吉,郎溪南,15,D5502
张维屯,四方台,15,K7054
建瓯西,南平市,15,G302
建平,喀左,15,D7766
徐州东,观音机场,15,D5515
衡水北,辛集南,15,G2816
青州市北,淄博北,15,G454
平潭,长乐南,15,D6570
三门峡南,灵宝西,15,G826
成都东,双流机场,15,G2827
桐城东,安庆西,15,G2795
古田会址,龙岩,15,D3137
双洋,永安南,15,D6574
东安东,永州,15,G440
鹰手营子,下台子,15,K7714
哈达铺,岷县,15,D808
长治北,长治,15,K903
重庆西,璧山,15,G2884
沈阳南,本溪新城,15,D7631
胜芳,天津西,15,G2606
扶余,陶赖昭,15,K340
新民北,黑山北,15,G3650
统景,古路,15,C61
虞城县,商丘,15,K1354
吉首东,古丈西,15,G6443
茶陵南,攸县南,15,T25
双辽,金宝屯,15,K1382
彭州,郫县西,15,C6056
郫县,都江堰,15,C6115
雄安,固安东,15,C2724
安德,青城山,15,C6145
苍南,瑞安,15,G7528
泽普,莎车,15,T9532
德州东,禹城东,15,D1621
宝坻,玉田南,15,G8823
江永,道州,15,T82
苏州园区,安亭北,15,G7258
青岛北,红岛,15,G6975
三穗,铜仁南,15,G2108
漯河,西平,15,K1006
鄂州,黄石,15,Z25
嘉善南,桐乡,15,G7301
济宁北,巨野北,15,G6967
珠海,唐家湾,15,C7660
银花,统景,15,C65
资中北,隆昌北,15,G8609
明珠,中山,15,C7704
天津西,武清,15,C2204
阳江,阳西,15,C9117
长汀南,瑞金,15,D2358
蓟州北,上仓,15,S911
先锋,长沙,15,S7994
贵阳,孟关,15,C5871
花都,清城,15,C4723
先锋,板塘,15,S6989
江北机场,重庆北,15,G9556
大安,两家,15,C511
昆山南,上海西,15,G7065
朝天,广元,15,D1979
永康南,壶镇,15,C473
遂昌,松阳,15,C495
龙游南,遂昌,15,C481
安陆,云梦,15,T378
金阳,贵阳北,15,C5801
贵安,花溪南,15,C5802
南京南,仙林,15,G7037
瓦屋山,句容西,15,D2254
朝阳湖,名山,15,C3352
个旧,红河,15,C552
安庆,安庆西,15,D2163
郫县西,迎宾路,15,C5577
春申,上海南,15,S1608
城阳,胶州北,15,G6954
开平南,双水镇,15,C7212
大旺,端州,15,C6897
保定,徐水,15,C126
尖峰,乐东,15,C7361
羊马,成都西,15,C6612
常平南,西平西,15,C7598
前山,南朗,15,C7628
洮南,黑水,15,K2084
高邮,宝应,16,G8298
深圳北,东莞南,16,G6308
曲阜东,滕州东,16,G1272
安达,大庆西,16,G2636
灵石东,平遥古城,16,D1713
琼海,文昌,16,C7310
丹东,东港北,16,D7712
泸州,泸县,16,G3294
分宜,宜春,16,T171
万宁,陵水,16,C7309
城子坦,杏树屯,16,D7712
遂宁,大英东,16,D6191
丰城,樟树,16,T171
南京南,马鞍山东,16,D5601
唐山,滨海北,16,G1276
玉泉,小岭,16,K7289
香兰,浩良河,16,K890
潮汕,揭阳,16,G6349
章丘,济南东,16,D1671
宜宾西,泥溪,16,C5658
西安北,渭南北,16,G1702
贵定县,都匀东,16,D6155
嵊州新昌,上虞南,16,G9308
高碑店东,保定东,16,G671
阿城,玉泉,16,K7289
郑州东,郑州西,16,G3288
忻州西,阳曲西,16,D5303
开封北,兰考南,16,G3147
汤原,香兰,16,K890
鹤壁东,新乡东,16,G1830
邢台东,邯郸东,16,G1830
石家庄,正定,16,K474
美兰,文昌,16,C7317
许昌东,漯河西,16,G1276
兴文,长宁,16,D1702
双城北,哈尔滨西,16,G2636
金华,义乌,16,G178
三明北,延平西,16,G3142
绵阳,江油,16,D1706
永安南,三明,16,G3142
衡水北,景州,16,D1676
景州,德州东,16,D1676
襄阳东,南漳,16,G9363
蚌埠南,淮南东,16,G2551
离堆公园,安德,16,C5576
成高子,阿城,16,K7289
宜兴,湖州,16,G185
英德西,清远,16,G341
帽儿山西,阿城北,16,D8514
平湖,常平,16,C7110
昆山南,无锡东,16,G1952
厦门北,漳州,16,D3657
綦江东,珞璜南,16,D1864
丹东,凤城东,16,D7670
庆阳,庆城,16,D3671
密云,兴隆县西,16,G7818
安吉,湖州,16,G7499
阜阳西,颍上北,16,G7745
邵阳北,娄底南,16,G1380
王岗,五家,16,K7232
蚌埠南,定远,16,G151
镇江,大港南,16,D5522
济南,济南西,16,G1248
修文县,贵阳东,16,D1877
随县,枣阳,16,G6783
嵊州北,绍兴北,16,G7500
常州北,无锡东,16,G1958
晋城东,焦作西,16,G3135
乐清,雁荡山,16,G7500
灵宝西,华山北,16,G1802
榆社西,太谷东,16,G3132
下花园北,东花园北,16,G2494
双流机场,彭山北,16,D1785
霸州西,胜芳,16,G6294
延平,建瓯西,16,G330
霍州东,灵石东,16,D5336
太湖南,安庆西,16,G636
白马北,内江北,16,G8792
哈拉海,农安,16,C522
野三关,高坪,16,D629
扶余,蔡家沟,16,K1526
天津,滨海西,16,G6272
胶州,蓝村,16,K8267
清镇西,贵阳东,16,D1801
城阳,蓝村,16,K8266
萧县北,徐州东,16,G2686
青岛北,即墨北,16,C6563
潍坊北,青州市北,16,G6948
普者黑,珠琳,16,D3902
四方台,秦家,16,K7054
莱西,即墨北,16,D8166
驻马店西,明港东,16,G1314
辽阳,沈阳南,16,G701
新晃西,芷江,16,G1422
桃村北,莱阳,16,G6996
广南县,珠琳,16,D3922
成都西,崇州,16,C6637
云霄,饶平,16,G3005
牧原,煤田,16,K7098
临高南,老城镇,16,C7487
南彭,迎龙,16,C67
公主岭南,长春西,16,G953
昌图西,四平东,16,G707
三水北,鼎湖东,16,C6821
大连北,大连,16,D7755
青岛机场,高密,16,D6030
巩义南,郑州西,16,G1888
贵阳东,贵定北,16,G1761
淮阳南,界首南,16,G3191
长寿湖,垫江,16,C6440
常平东,惠环,16,C7597
永州,祁阳,16,D3966
珠海,珠海北,16,C7658
徐家店,桃村,16,K1292
华山北,渭南北,16,G1855
广州南,南头,16,C7643
夏格庄,城阳,16,C6528
东莞西,松山湖北,16,C7593
新津,成都南,16,C6342
水茜,宁化,16,C878
嫩江,哈达阳,16,K7103
阳东,恩平,16,C7744
陈江南,常平南,16,C7592
邹平,济南东,16,G6976
顺义西,北京朝阳,16,G958
鹰潭,贵溪,16,K496
郑州航空港,许昌北,16,G3251
威海,牟平,16,D1652
哈尔滨北,肇东,16,D7961
贵阳北,龙洞堡,16,G2938
温州南,平阳,16,D5671
张家口,下花园北,16,D1112
佛山西,大旺,16,C6859
麻阳西,吉首东,16,G6439
方正,高楞,16,D121
和平北,龙川西,16,G3158
武汉,葛店南,16,D3272
益阳南,汉寿,16,G5694
沙坪坝,永川东,16,G8632
张掖西,临泽南,16,D2687
佳木斯,长发屯,16,K5120
光明城,仲恺,16,G2712
榆中,定西北,16,D2662
汉中,治江,16,K262
北京西,北京丰台,16,K601
临泽南,高台南,16,D2703
朱砂古镇,铜仁南,16,G2143
白银南,靖远北,16,D8885
福州南,连江,16,D2302
昆山南,上海虹桥,16,G7434
毕节,镇雄,16,G2804
冠豸山南,古田会址,16,D6581
郑州西,郑州,16,G877
武夷山北,五府山,16,G2338
宁乡西,尖山,16,G5865
扶余北,双城北,16,G373
五常,安家,16,K5181
磁山,武安,16,K5204
延安,甘泉北,16,C187
杭州,临平南,16,G7637
兴国西,万安县,16,G2757
德阳,新都东,16,G2217
梅州西,建桥,16,D7179
吕梁,柳林南,16,C159
扶余北,德惠西,16,G8092
历城,雪野,16,G5373
吉水西,泰和,16,G2723
安亭西,太仓,16,D9482
河东机场,吴忠,16,D2763
黄梅东,太湖南,16,G7438
泥溪,犍为,16,G8766
鹰潭,余江,16,K8713
雁石南,龙岩,16,D6312
石林西,弥勒,16,D8744
沙河市,邢台,16,K386
蒲江,名山,16,C3368
立志,新华屯,16,K48
昆山南,苏州新区,16,D636
盐边,攀枝花南,16,C45
池州,铜陵,17,D5602
广州南,虎门,17,G828
长治南,高平东,17,D7859
江华,江永,17,T582
鞍山,辽阳,17,T331
江都,扬州,17,C430
肇庆,四会,17,C6838
曲靖北,富源北,17,G1398
周口东,扶沟南,17,G1578
安阳东,邯郸东,17,G1578
义乌,金华南,17,G7337
东海,鸡东,17,K7158
金寨,六安,17,G1774
镇江南,常州北,17,G1774
莱西,平度,17,G2654
荣成,威海,17,G2654
济南东,济南,17,G6930
潮汕,普宁,17,D7150
深圳北,深圳坪山,17,D7306
惠东南,深圳坪山,17,D7305
深圳北,虎门,17,G1625
安图西,大石头南,17,C1058
扬州东,大港南,17,G8263
黄冈东,葛店南,17,D5758
泾县,铜陵北,17,G3128
赣州西,信丰西,17,G2767
济南西,泰安,17,G171
牛车河,桃源,17,G9769
桐乡,杭州东,17,G1631
固始,商城,17,T236
松溪,政和,17,K6221
郑州东,郑州航空港,17,D7895
安庆,池州,17,G7071
长葛北,郏县,17,G7991
晋江,惠安,17,D6296
桑日,山南,17,Z8902
西安北,鄠邑,17,G1573
新干东,丰城东,17,G2722
嘉祥,济宁,17,C673
泉州,仙游,17,D6443
青岛,青岛北,17,C674
绵阳,德阳,17,G1573
芜湖,马鞍山东,17,D5522
葫芦岛,兴城,17,K715
郑州东,新郑机场,17,G7969
绥德,子洲,17,T175
长春,九台南,17,C1315
贡嘎,扎囊,17,Z9807
天河机场,孝感东,17,D5770
查干湖,大安,17,C511
松原,查干湖,17,C511
温江,成都南,17,C3410
安陆西,孝感东,17,G1770
萍乡北,宜春,17,G2774
拉林,牛家,17,K7189
滁州,南京南,17,G153
长汀南,冠豸山南,17,D6441
长兴,德清,17,G181
泰州,江都,17,C3856
鄱阳北,景德镇北,17,D6252
北京,北京丰台,17,Z601
亚布力,苇河,17,K5174
卫辉,新乡,17,K598
上海西,安亭西,17,C3852
柳毛,石磷,17,K7150
锦州南,葫芦岛北,17,G2652
石磷,梨树镇,17,K7150
淮安东,泗阳,17,G2688
韶山南,娄底南,17,G1684
垫江,梁平南,17,G2892
汉中,洋县西,17,G2852
武陟,南阳寨,17,D7885
潼关,华山,17,C161
巢湖东,肥东,17,G1791
庐山,黄梅东,17,G2694
平顶山西,禹州,17,G7972
上饶,弋阳,17,G1391
广州南,广州北,17,G696
莱西,海阳北,17,G2652
厦门北,晋江,17,G1612
蔡家坡,绛帐,17,C164
滁州,定远,17,G180
寿县,颍上北,17,G2694
广通北,禄丰南,17,G2846
涵江,仙游,17,D6541
宁洱,普洱,17,C385
泰宁,将乐,17,D6541
阜宁南,淮安东,17,G2682
于都,会昌北,17,D6569
都江堰,红光镇,17,C6132
白洋淀,霸州西,17,G1712
青州市,淄博,17,D6054
贵阳北,金阳南,17,C5802
凤台南,水家湖,17,G7477
宣化北,怀来,17,D6728
贵阳,花溪南,17,C5801
仙林,镇江,17,C3157
巴图营,锦州北,17,D7761
龙镇,五大连池,17,K7054
麓谷,宁乡西,17,D7474
登沙河,金州,17,D7718
南江,洛湾三江,17,C5832
常德,桃源,17,D7454
龙南东,和平北,17,G2703
宋城路,绿博园,17,C2947
江宁,瓦屋山,17,G1665
三门峡南,渑池南,17,G824
滕州,枣庄西,17,Z105
西华,鄢陵,17,G2808
步行街,红光镇,17,C6070
大厂,宝坻,17,D6609
彭州南,红光镇,17,C6058
宜兴,瓦屋山,17,G1666
菏泽东,巨野北,17,G6998
大邑,蒲江,17,C3334
三阳,千岛湖,17,G7192
唐山,滦河,17,G9413
高楞,依兰,17,D7821
廊坊,天津南,17,G177
天津,塘沽,17,C2301
曹妃甸港,唐海南,17,C252
临泉,沈丘北,17,G3103
胜利镇,宾州,17,D7812
深州,饶阳,17,K716
庙山,贺胜桥东,17,D5798
汉口,武昌,17,D5794
曹县,定陶,17,K727
稷山,新绛,17,K610
安阳,汤阴,17,K1101
临清,清河城,17,K570
青岛西,董家口,17,G6975
迎宾路,郫县,17,C5574
洋县西,佛坪,17,G1702
荣昌北,内江北,17,G3467
上饶,德兴,17,G2380
定州东,保定东,17,G1216
中卫南,中宁东,17,D3583
银川,河东机场,17,D3593
溆浦南,新化南,17,G6158
耒阳西,衡阳东,17,G6026
江山,龙游,17,G7692
