start_station_name,end_station_name,running_time,train_no
富平,阎良,10,C235
阎良,西安,49,C235
西安,安康,152,C235
西安,阎良,48,C236
阎良,富平,10,C236
富平,庄里,10,C236
庄里,耀州,13,C236
耀州,铜川东,21,C236
西安,旬阳,143,C238
旬阳,安康,33,C238
天津,塘沽,17,C2301
塘沽,滨海,10,C2301
滨海,塘沽,9,C2302
塘沽,天津,18,C2302
天津,滨海,22,C2303
滨海,塘沽,9,C2304
塘沽,天津,18,C2304
北京南,天津,33,C2319
天津,塘沽,17,C2319
塘沽,滨海,10,C2319
滨海,塘沽,9,C2320
塘沽,天津,18,C2320
天津,北京南,33,C2320
安康,旬阳,36,C240
旬阳,西安,107,C240
韩城,合阳北,24,C243
合阳北,韦庄,28,C243
韦庄,陈庄,21,C243
陈庄,西安,48,C243
西安,安康,156,C243
阳平关,宁强,21,C244
宁强,勉县,31,C244
勉县,汉中,22,C244
汉中,城固,18,C244
城固,西乡,44,C244
西乡,石泉县,40,C244
石泉县,汉阴,22,C244
汉阴,安康,42,C244
安康,西安,112,C244
西安,张桥,34,C244
张桥,陈庄,14,C244
陈庄,韦庄,22,C244
韦庄,合阳北,26,C244
合阳北,韩城,26,C244
曹妃甸东,唐山,43,C246
唐山,南堡北,28,C248
南堡北,唐海南,13,C248
唐海南,曹妃甸东,11,C248
曹妃甸港,唐海南,17,C252
唐海南,南堡北,12,C252
南堡北,唐山,30,C252
唐山,曹妃甸港,49,C254
曹妃甸东,唐海南,10,C256
唐海南,南堡北,13,C256
南堡北,唐山,28,C256
唐山,唐海南,37,C258
唐海南,曹妃甸东,10,C258
北京南,天津,33,C2551
天津,滨海,22,C2551
滨海,塘沽,9,C2552
塘沽,天津,18,C2552
天津,北京南,33,C2552
北京南,天津,33,C2553
天津,塘沽,17,C2553
塘沽,滨海,10,C2553
滨海,塘沽,9,C2554
塘沽,天津,18,C2554
天津,北京南,33,C2554
北京南,天津,33,C2555
天津,塘沽,17,C2555
塘沽,滨海,10,C2555
滨海,天津,22,C2556
天津,北京南,33,C2556
北京南,武清,24,C2557
武清,天津,14,C2557
天津,塘沽,17,C2557
塘沽,滨海,10,C2557
滨海,塘沽,9,C2558
塘沽,天津,18,C2558
天津,武清,13,C2558
武清,北京南,22,C2558
北京南,天津,33,C2559
天津,军粮城北,12,C2559
军粮城北,塘沽,10,C2559
塘沽,滨海,10,C2559
滨海,塘沽,9,C2560
塘沽,天津,18,C2560
天津,武清,13,C2560
武清,北京南,22,C2560
北京南,天津,30,C2561
天津,塘沽,17,C2561
塘沽,滨海,10,C2561
滨海,塘沽,9,C2562
塘沽,天津,18,C2562
天津,北京南,30,C2562
北京南,武清,21,C2563
武清,天津,14,C2563
天津,塘沽,17,C2563
塘沽,滨海,10,C2563
滨海,军粮城北,14,C2564
军粮城北,天津,13,C2564
天津,北京南,30,C2564
北京南,天津,30,C2565
天津,塘沽,17,C2565
塘沽,滨海,10,C2565
滨海,塘沽,9,C2566
塘沽,天津,18,C2566
天津,北京南,30,C2566
北京南,天津,30,C2567
天津,滨海,22,C2567
滨海,军粮城北,14,C2568
军粮城北,天津,13,C2568
天津,武清,13,C2568
武清,北京南,22,C2568
北京南,武清,21,C2569
武清,天津,14,C2569
天津,塘沽,17,C2569
塘沽,滨海,10,C2569
滨海,天津,22,C2570
天津,北京南,30,C2570
北京南,天津,30,C2571
天津,塘沽,17,C2571
塘沽,滨海,10,C2571
滨海,塘沽,9,C2572
塘沽,天津,18,C2572
天津,北京南,30,C2572
北京南,天津,30,C2573
天津,塘沽,17,C2573
塘沽,滨海,10,C2573
滨海,塘沽,9,C2574
塘沽,天津,18,C2574
天津,北京南,31,C2574
北京南,天津,30,C2575
天津,军粮城北,12,C2575
军粮城北,塘沽,10,C2575
塘沽,滨海,10,C2575
滨海,军粮城北,14,C2576
军粮城北,天津,13,C2576
天津,北京南,30,C2576
北京南,天津,30,C2577
天津,军粮城北,12,C2577
军粮城北,滨海,15,C2577
滨海,军粮城北,14,C2578
军粮城北,天津,13,C2578
天津,北京南,30,C2578
北京南,天津,33,C2579
天津,塘沽,17,C2579
塘沽,滨海,10,C2579
滨海,天津,22,C2580
天津,北京南,30,C2580
北京南,武清,21,C2581
武清,天津,14,C2581
天津,滨海,22,C2581
滨海,塘沽,9,C2582
塘沽,天津,18,C2582
天津,武清,13,C2582
武清,北京南,22,C2582
北京南,天津,30,C2583
天津,塘沽,17,C2583
塘沽,滨海,10,C2583
滨海,塘沽,9,C2584
塘沽,天津,18,C2584
天津,北京南,30,C2584
北京南,天津,33,C2585
天津,滨海,22,C2585
滨海,塘沽,9,C2586
塘沽,天津,18,C2586
天津,北京南,33,C2586
北京南,武清,21,C2587
武清,天津,14,C2587
天津,塘沽,17,C2587
塘沽,滨海,10,C2587
滨海,塘沽,10,C2588
塘沽,天津,17,C2588
天津,武清,14,C2588
武清,北京南,25,C2588
北京南,武清,24,C2589
武清,天津,14,C2589
天津,塘沽,17,C2589
塘沽,滨海,10,C2589
滨海,塘沽,9,C2590
塘沽,天津,18,C2590
天津,北京南,33,C2590
北京南,天津,33,C2591
天津,塘沽,17,C2591
塘沽,滨海,10,C2591
滨海,塘沽,9,C2592
塘沽,天津,18,C2592
天津,武清,13,C2592
武清,北京南,26,C2592
北京南,武清,24,C2593
武清,天津,14,C2593
天津,滨海,22,C2593
滨海,塘沽,9,C2594
塘沽,天津,18,C2594
天津,武清,13,C2594
武清,北京南,25,C2594
北京南,天津,33,C2595
天津,塘沽,17,C2595
塘沽,滨海,10,C2595
滨海,塘沽,9,C2596
塘沽,天津,18,C2596
天津,北京南,33,C2596
北京南,天津,33,C2597
天津,滨海,22,C2597
滨海,天津,22,C2598
天津,北京南,33,C2598
北京南,天津,33,C2599
天津,塘沽,17,C2599
塘沽,滨海,10,C2599
曹妃甸东,唐海南,10,C260
唐海南,曹妃甸港,17,C260
西双版纳,昆明南,181,C262
昆明南,昆明,19,C262
西双版纳,昆明南,181,C266
昆明南,昆明,19,C266
昆明,昆明南,19,C268
昆明南,玉溪,37,C268
玉溪,峨山,13,C268
峨山,元江,31,C268
元江,普洱,73,C268
普洱,西双版纳,42,C268
滨海,天津,22,C2600
天津,北京南,33,C2600
北京南,天津西,35,C2601
北京南,天津西,35,C2603
天津西,武清,15,C2604
武清,北京南,25,C2604
北京南,天津西,32,C2605
天津西,北京南,35,C2606
北京南,天津西,32,C2609
天津西,北京南,35,C2610
北京南,天津西,32,C2611
天津西,武清,15,C2612
武清,北京南,25,C2612
北京南,天津西,32,C2613
天津西,武清,15,C2614
武清,北京南,28,C2614
北京南,武清,21,C2615
武清,天津西,16,C2615
北京南,天津西,32,C2617
天津西,北京南,35,C2618
北京南,天津西,32,C2619
天津西,北京南,32,C2620
北京南,天津西,32,C2621
天津西,北京南,32,C2622
北京南,天津西,32,C2623
天津西,北京南,32,C2624
北京南,天津西,32,C2625
天津西,北京南,32,C2626
北京南,天津西,32,C2627
天津西,北京南,32,C2628
天津西,北京南,32,C2630
北京南,武清,24,C2631
武清,天津西,16,C2631
天津西,武清,15,C2632
武清,北京南,23,C2632
北京南,天津西,35,C2633
天津西,北京南,32,C2634
北京南,武清,24,C2635
武清,天津西,16,C2635
天津西,北京南,32,C2636
北京南,天津西,35,C2637
天津西,武清,15,C2638
武清,北京南,22,C2638
天津西,北京南,32,C2640
天津西,北京南,32,C2642
北京南,天津西,36,C2643
北京南,武清,24,C2645
武清,天津西,16,C2645
天津西,北京南,35,C2646
北京南,天津西,35,C2647
天津西,北京南,35,C2650
北京南,武清,24,C2651
武清,天津西,16,C2651
天津西,武清,15,C2652
武清,北京南,25,C2652
北京南,天津西,35,C2653
天津西,北京南,35,C2656
北京南,天津西,35,C2657
天津西,武清,15,C2660
武清,北京南,25,C2660
北京南,武清,24,C2661
武清,天津西,16,C2661
西双版纳,普洱,40,C270
普洱,墨江,54,C270
墨江,玉溪,61,C270
玉溪,昆明南,38,C270
昆明,昆明南,19,C272
昆明南,西双版纳,180,C272
昆明,昆明南,19,C273
昆明南,玉溪,37,C273
玉溪,普洱,109,C273
普洱,西双版纳,42,C273
西双版纳,普洱,40,C274
普洱,宁洱,18,C274
宁洱,元江,59,C274
元江,玉溪,42,C274
玉溪,昆明南,38,C274
昆明南,昆明,19,C274
北京西,大兴机场,29,C2701
大兴机场,固安东,8,C2701
固安东,雄安,16,C2701
雄安,固安东,15,C2702
固安东,大兴机场,9,C2702
大兴机场,北京大兴,11,C2702
北京大兴,北京西,21,C2702
北京西,大兴机场,29,C2703
大兴机场,霸州北,13,C2703
霸州北,雄安,11,C2703
雄安,霸州北,10,C2704
霸州北,大兴机场,14,C2704
大兴机场,北京大兴,11,C2704
北京大兴,北京西,21,C2704
北京西,大兴机场,29,C2705
大兴机场,雄安,19,C2705
雄安,霸州北,10,C2706
霸州北,固安东,10,C2706
固安东,大兴机场,9,C2706
大兴机场,北京西,28,C2706
北京西,北京大兴,21,C2707
北京大兴,大兴机场,12,C2707
大兴机场,雄安,19,C2707
雄安,大兴机场,19,C2708
大兴机场,北京大兴,11,C2708
北京大兴,北京西,21,C2708
北京西,大兴机场,29,C2709
大兴机场,固安东,8,C2709
固安东,雄安,16,C2709
雄安,霸州北,10,C2710
霸州北,固安东,10,C2710
固安东,大兴机场,9,C2710
大兴机场,北京大兴,11,C2710
北京大兴,北京西,21,C2710
北京西,大兴机场,29,C2711
大兴机场,霸州北,13,C2711
霸州北,雄安,11,C2711
雄安,霸州北,10,C2712
霸州北,固安东,10,C2712
固安东,大兴机场,9,C2712
大兴机场,北京西,28,C2712
北京西,大兴机场,29,C2713
大兴机场,固安东,8,C2713
固安东,雄安,16,C2713
雄安,霸州北,10,C2714
霸州北,固安东,10,C2714
固安东,大兴机场,9,C2714
大兴机场,北京大兴,11,C2714
北京大兴,北京西,21,C2714
北京西,大兴机场,29,C2715
大兴机场,固安东,8,C2715
固安东,霸州北,10,C2715
霸州北,雄安,11,C2715
雄安,霸州北,10,C2716
霸州北,大兴机场,14,C2716
大兴机场,北京西,28,C2716
北京西,北京大兴,21,C2717
北京大兴,大兴机场,12,C2717
大兴机场,固安东,8,C2717
固安东,霸州北,10,C2717
霸州北,雄安,11,C2717
雄安,大兴机场,19,C2718
大兴机场,北京西,28,C2718
北京西,大兴机场,29,C2719
大兴机场,固安东,8,C2719
固安东,霸州北,10,C2719
霸州北,雄安,11,C2719
雄安,固安东,15,C2720
固安东,大兴机场,9,C2720
大兴机场,北京西,28,C2720
北京西,北京大兴,21,C2721
北京大兴,大兴机场,12,C2721
大兴机场,霸州北,13,C2721
霸州北,雄安,11,C2721
雄安,霸州北,10,C2722
霸州北,大兴机场,14,C2722
大兴机场,北京西,28,C2722
北京西,大兴机场,29,C2723
大兴机场,固安东,8,C2723
固安东,霸州北,10,C2723
霸州北,雄安,11,C2723
雄安,固安东,15,C2724
固安东,大兴机场,9,C2724
大兴机场,北京大兴,11,C2724
北京大兴,北京西,21,C2724
北京西,大兴机场,29,C2725
大兴机场,雄安,19,C2725
雄安,霸州北,10,C2726
霸州北,固安东,10,C2726
固安东,大兴机场,9,C2726
大兴机场,北京大兴,11,C2726
北京大兴,北京西,21,C2726
北京西,大兴机场,29,C2727
大兴机场,霸州北,13,C2727
霸州北,雄安,11,C2727
雄安,大兴机场,19,C2728
大兴机场,北京西,28,C2728
北京西,大兴机场,29,C2729
大兴机场,固安东,8,C2729
固安东,雄安,16,C2729
雄安,霸州北,10,C2730
霸州北,大兴机场,14,C2730
大兴机场,北京西,28,C2730
北京西,大兴机场,29,C2731
大兴机场,霸州北,13,C2731
霸州北,雄安,11,C2731
雄安,固安东,15,C2732
固安东,大兴机场,9,C2732
大兴机场,北京西,28,C2732
北京西,北京大兴,21,C2735
北京大兴,大兴机场,12,C2735
大兴机场,雄安,19,C2735
雄安,固安东,15,C2736
固安东,大兴机场,9,C2736
大兴机场,北京大兴,11,C2736
北京大兴,北京西,21,C2736
郑州东,新郑机场,17,C2751
新郑机场,郑州东,17,C2752
郑州东,新郑机场,17,C2753
新郑机场,郑州东,17,C2754
郑州东,新郑机场,17,C2755
新郑机场,郑州东,17,C2756
郑州东,新郑机场,17,C2757
新郑机场,郑州东,17,C2758
郑州东,新郑机场,17,C2759
新郑机场,郑州东,17,C2760
郑州东,新郑机场,17,C2761
新郑机场,郑州东,17,C2762
郑州东,新郑机场,17,C2763
新郑机场,郑州东,17,C2764
郑州东,新郑机场,17,C2765
新郑机场,郑州东,17,C2766
郑州东,新郑机场,17,C2767
新郑机场,郑州东,17,C2768
郑州东,新郑机场,17,C2769
新郑机场,郑州东,17,C2770
郑州东,新郑机场,17,C2771
新郑机场,郑州东,17,C2772
郑州东,新郑机场,17,C2773
新郑机场,郑州东,17,C2774
郑州东,新郑机场,17,C2775
新郑机场,郑州东,17,C2776
昆明,昆明南,19,C280
昆明南,西双版纳,180,C280
西双版纳,野象谷,11,C282
野象谷,普洱,33,C282
普洱,墨江,54,C282
墨江,玉溪,63,C282
玉溪,昆明南,38,C282
昆明南,昆明,19,C282
昆明,昆明南,20,C284
昆明南,玉溪,37,C284
玉溪,元江,40,C284
元江,宁洱,60,C284
宁洱,普洱,17,C284
普洱,西双版纳,42,C284
西双版纳,昆明南,181,C286
昆明南,昆明,19,C286
昆明,昆明南,19,C288
昆明南,西双版纳,180,C288
焦作,南阳寨,29,C2801
南阳寨,焦作,34,C2802
焦作,南阳寨,34,C2803
南阳寨,焦作,28,C2804
焦作,南阳寨,28,C2805
南阳寨,焦作,30,C2806
焦作,修武西,12,C2807
修武西,武陟,8,C2807
武陟,黄河景区,11,C2807
黄河景区,南阳寨,10,C2807
南阳寨,焦作,28,C2808
焦作,南阳寨,35,C2809
南阳寨,焦作,34,C2810
焦作,焦作西,9,C2810
焦作,南阳寨,29,C2813
南阳寨,焦作,29,C2814
焦作,南阳寨,32,C2815
南阳寨,焦作,28,C2816
焦作,南阳寨,34,C2817
焦作,南阳寨,34,C2819
南阳寨,焦作,28,C2820
焦作西,焦作,10,C2823
焦作,南阳寨,34,C2823
南阳寨,焦作,28,C2824
焦作,南阳寨,29,C2825
南阳寨,焦作,34,C2826
焦作,南阳寨,29,C2827
南阳寨,焦作,34,C2828
焦作,南阳寨,29,C2829
南阳寨,黄河景区,10,C2830
黄河景区,焦作,39,C2830
焦作,焦作西,9,C2830
西双版纳,普洱,40,C290
普洱,宁洱,18,C290
宁洱,玉溪,97,C290
玉溪,昆明南,38,C290
昆明南,昆明,19,C290
昆明,昆明南,19,C292
昆明南,玉溪,37,C292
玉溪,普洱,109,C292
普洱,西双版纳,42,C292
郑州东,新郑机场,17,C2901
新郑机场,郑州东,17,C2902
郑州东,绿博园,12,C2902
绿博园,宋城路,18,C2902
宋城路,绿博园,17,C2903
绿博园,郑州东,13,C2903
郑州东,新郑机场,17,C2903
新郑机场,郑州东,17,C2904
郑州东,绿博园,12,C2904
绿博园,宋城路,18,C2904
宋城路,绿博园,17,C2905
绿博园,郑州东,13,C2905
郑州东,新郑机场,17,C2905
新郑机场,郑州东,17,C2906
郑州东,绿博园,12,C2906
绿博园,宋城路,18,C2906
宋城路,绿博园,17,C2907
绿博园,郑州东,13,C2907
郑州东,新郑机场,17,C2907
新郑机场,郑州东,17,C2908
郑州东,绿博园,12,C2908
绿博园,宋城路,18,C2908
宋城路,绿博园,17,C2909
绿博园,郑州东,13,C2909
郑州东,新郑机场,17,C2909
新郑机场,郑州东,17,C2910
郑州东,绿博园,12,C2910
绿博园,宋城路,18,C2910
宋城路,绿博园,17,C2911
绿博园,郑州东,13,C2911
郑州东,新郑机场,17,C2911
新郑机场,郑州东,17,C2912
郑州东,绿博园,12,C2912
绿博园,宋城路,18,C2912
宋城路,郑州东,26,C2913
郑州东,新郑机场,17,C2913
新郑机场,郑州东,17,C2914
宋城路,绿博园,17,C2921
绿博园,郑州东,13,C2921
郑州东,新郑机场,17,C2921
新郑机场,郑州东,17,C2922
郑州东,绿博园,12,C2922
绿博园,宋城路,18,C2922
宋城路,绿博园,17,C2923
绿博园,郑州东,13,C2923
郑州东,新郑机场,17,C2923
新郑机场,郑州东,17,C2924
郑州东,绿博园,12,C2924
绿博园,宋城路,18,C2924
宋城路,绿博园,17,C2925
绿博园,郑州东,13,C2925
郑州东,新郑机场,17,C2925
新郑机场,郑州东,17,C2926
郑州东,绿博园,12,C2926
绿博园,宋城路,18,C2926
宋城路,绿博园,17,C2927
绿博园,郑州东,13,C2927
郑州东,新郑机场,17,C2927
新郑机场,郑州东,17,C2928
郑州东,绿博园,12,C2928
绿博园,宋城路,18,C2928
宋城路,绿博园,17,C2929
绿博园,郑州东,13,C2929
郑州东,新郑机场,17,C2929
新郑机场,郑州东,17,C2930
郑州东,绿博园,12,C2930
绿博园,宋城路,18,C2930
宋城路,绿博园,17,C2931
绿博园,郑州东,13,C2931
郑州东,新郑机场,17,C2931
新郑机场,郑州航空港,10,C2931
郑州航空港,新郑机场,11,C2932
新郑机场,郑州东,17,C2932
郑州东,绿博园,12,C2932
绿博园,宋城路,18,C2932
宋城路,郑州东,26,C2933
郑州东,新郑机场,17,C2939
新郑机场,郑州航空港,10,C2939
郑州航空港,新郑机场,11,C2940
新郑机场,郑州东,17,C2940
郑州东,绿博园,12,C2940
绿博园,宋城路,18,C2940
宋城路,绿博园,17,C2941
绿博园,郑州东,13,C2941
郑州东,新郑机场,17,C2941
新郑机场,郑州航空港,10,C2941
郑州航空港,新郑机场,11,C2942
新郑机场,郑州东,17,C2942
郑州东,绿博园,12,C2942
绿博园,宋城路,18,C2942
宋城路,郑州东,26,C2943
郑州东,新郑机场,17,C2943
新郑机场,郑州东,17,C2944
郑州东,绿博园,12,C2944
绿博园,宋城路,18,C2944
宋城路,绿博园,17,C2945
绿博园,郑州东,13,C2945
郑州东,新郑机场,17,C2945
新郑机场,郑州东,17,C2946
郑州东,绿博园,12,C2946
绿博园,宋城路,18,C2946
宋城路,绿博园,17,C2947
绿博园,郑州东,13,C2947
郑州东,新郑机场,17,C2947
新郑机场,郑州东,17,C2948
郑州东,绿博园,12,C2948
绿博园,宋城路,18,C2948
宋城路,绿博园,17,C2949
绿博园,郑州东,13,C2949
郑州东,新郑机场,17,C2949
新郑机场,郑州东,17,C2950
郑州东,绿博园,12,C2950
绿博园,宋城路,18,C2950
宋城路,绿博园,17,C2951
绿博园,郑州东,13,C2951
重庆北,涪陵,62,C31
涪陵,彭水,70,C31
彭水,黔江,42,C31
黔江,酉阳,47,C31
酉阳,秀山,27,C31
秀山,酉阳,26,C32
酉阳,黔江,47,C32
黔江,彭水,39,C32
彭水,武隆,30,C32
武隆,重庆北,103,C32
昆明南,玉溪,37,C301
玉溪,化念,22,C301
化念,墨江,42,C301
墨江,普洱,55,C301
普洱,西双版纳,44,C301
西双版纳,普洱,40,C302
普洱,宁洱,18,C302
宁洱,元江,59,C302
元江,化念,23,C302
化念,昆明南,57,C302
昆明南,玉溪,37,C303
玉溪,峨山,13,C303
峨山,宁洱,87,C303
宁洱,普洱,17,C303
普洱,西双版纳,42,C303
西双版纳,普洱,40,C304
普洱,墨江,54,C304
墨江,峨山,51,C304
峨山,玉溪,14,C304
玉溪,昆明南,38,C304
昆明南,玉溪,37,C305
玉溪,化念,22,C305
化念,墨江,42,C305
墨江,普洱,53,C305
普洱,野象谷,34,C305
野象谷,西双版纳,12,C305
西双版纳,野象谷,11,C306
野象谷,普洱,33,C306
普洱,墨江,54,C306
墨江,化念,42,C306
化念,峨山,13,C306
峨山,玉溪,14,C306
玉溪,昆明南,38,C306
昆明南,玉溪,37,C307
玉溪,元江,40,C307
元江,宁洱,60,C307
宁洱,普洱,17,C307
普洱,西双版纳,42,C307
西双版纳,普洱,40,C308
普洱,元江,73,C308
元江,峨山,32,C308
峨山,玉溪,14,C308
玉溪,昆明南,38,C308
昆明南,玉溪,37,C311
玉溪,峨山,13,C311
峨山,元江,31,C311
元江,墨江,24,C311
墨江,普洱,53,C311
普洱,野象谷,34,C311
野象谷,西双版纳,12,C311
西双版纳,野象谷,11,C312
野象谷,普洱,33,C312
普洱,宁洱,18,C312
宁洱,墨江,40,C312
墨江,化念,42,C312
化念,玉溪,23,C312
玉溪,昆明南,38,C312
昆明南,玉溪,37,C313
玉溪,峨山,13,C313
峨山,墨江,51,C313
墨江,宁洱,40,C313
宁洱,普洱,17,C313
普洱,西双版纳,42,C313
西双版纳,普洱,40,C316
普洱,宁洱,18,C316
宁洱,玉溪,97,C316
玉溪,昆明南,38,C316
昆明南,玉溪,37,C317
玉溪,峨山,13,C317
峨山,墨江,51,C317
墨江,宁洱,40,C317
宁洱,普洱,17,C317
普洱,西双版纳,42,C317
西双版纳,野象谷,11,C318
野象谷,普洱,33,C318
普洱,墨江,54,C318
墨江,元江,23,C318
元江,玉溪,42,C318
玉溪,昆明南,38,C318
昆明南,玉溪,37,C319
玉溪,化念,22,C319
化念,元江,22,C319
元江,墨江,24,C319
墨江,宁洱,40,C319
宁洱,普洱,17,C319
普洱,西双版纳,42,C319
西双版纳,普洱,40,C320
普洱,宁洱,18,C320
宁洱,元江,61,C320
元江,化念,23,C320
化念,峨山,13,C320
峨山,玉溪,14,C320
玉溪,昆明南,38,C320
昆明南,玉溪,37,C321
玉溪,元江,40,C321
元江,宁洱,60,C321
宁洱,普洱,17,C321
普洱,西双版纳,42,C321
西双版纳,普洱,40,C322
普洱,元江,73,C322
元江,玉溪,42,C322
玉溪,昆明南,38,C322
昆明南,玉溪,37,C323
玉溪,元江,40,C323
元江,墨江,24,C323
墨江,普洱,53,C323
普洱,西双版纳,42,C323
普洱,宁洱,17,C332
宁洱,昆明南,131,C332
昆明南,昆明,19,C332
昆明,昆明南,20,C334
昆明南,宁洱,129,C334
宁洱,普洱,17,C334
普洱,宁洱,17,C336
宁洱,昆明南,131,C336
昆明南,昆明,19,C336
昆明,昆明南,20,C338
昆明南,宁洱,129,C338
宁洱,普洱,17,C338
昆明,大理,127,C340
大理,漾濞,30,C340
漾濞,永平县,29,C340
永平县,保山,29,C340
保山,大理,70,C342
大理,昆明,132,C342
昆明,楚雄,63,C344
楚雄,大理,68,C344
大理,漾濞,20,C344
漾濞,永平县,29,C344
永平县,保山,29,C344
保山,永平县,27,C346
永平县,漾濞,28,C346
漾濞,大理,23,C346
大理,楚雄,66,C346
楚雄,昆明,65,C346
昆明,大理,132,C348
大理,保山,70,C348
保山,永平县,40,C350
永平县,漾濞,28,C350
漾濞,大理,23,C350
大理,楚雄,66,C350
楚雄,昆明,65,C350
昆明南,玉溪,37,C351
玉溪,普洱,111,C351
普洱,墨江,53,C352
墨江,峨山,51,C352
峨山,玉溪,14,C352
玉溪,昆明南,38,C352
普洱,宁洱,17,C354
宁洱,元江,59,C354
